,gene_id,TCGA-OR-A5J1-01A-11R-A29S-07,TCGA-OR-A5J2-01A-11R-A29S-07,TCGA-OR-A5J3-01A-11R-A29S-07,TCGA-OR-A5J5-01A-11R-A29S-07,TCGA-OR-A5J6-01A-31R-A29S-07,TCGA-OR-A5J7-01A-11R-A29S-07,TCGA-OR-A5J8-01A-11R-A29S-07,TCGA-OR-A5J9-01A-11R-A29S-07,TCGA-OR-A5JA-01A-11R-A29S-07,TCGA-OR-A5JB-01A-11R-A29S-07,TCGA-OR-A5JC-01A-11R-A29S-07,TCGA-OR-A5JD-01A-11R-A29S-07,TCGA-OR-A5JE-01A-11R-A29S-07,TCGA-OR-A5JF-01A-11R-A29S-07,TCGA-OR-A5JG-01A-11R-A29S-07,TCGA-OR-A5JI-01A-11R-A29S-07,TCGA-OR-A5JJ-01A-11R-A29S-07,TCGA-OR-A5JK-01A-11R-A29S-07,TCGA-OR-A5JL-01A-11R-A29S-07,TCGA-OR-A5JM-01A-11R-A29S-07,TCGA-OR-A5JO-01A-11R-A29S-07,TCGA-OR-A5JP-01A-11R-A29S-07,TCGA-OR-A5JQ-01A-11R-A29S-07,TCGA-OR-A5JR-01A-11R-A29S-07,TCGA-OR-A5JS-01A-11R-A29S-07,TCGA-OR-A5JT-01A-11R-A29S-07,TCGA-OR-A5JV-01A-11R-A29S-07,TCGA-OR-A5JW-01A-11R-A29S-07,TCGA-OR-A5JX-01A-11R-A29S-07,TCGA-OR-A5JY-01A-31R-A29S-07,TCGA-OR-A5JZ-01A-11R-A29S-07,TCGA-OR-A5K0-01A-11R-A29S-07,TCGA-OR-A5K1-01A-11R-A29S-07,TCGA-OR-A5K2-01A-11R-A29S-07,TCGA-OR-A5K3-01A-11R-A29S-07,TCGA-OR-A5K4-01A-11R-A29S-07,TCGA-OR-A5K5-01A-11R-A29S-07,TCGA-OR-A5K6-01A-11R-A29S-07,TCGA-OR-A5K8-01A-11R-A29S-07,TCGA-OR-A5K9-01A-11R-A29S-07,TCGA-OR-A5KO-01A-11R-A29S-07,TCGA-OR-A5KT-01A-11R-A29S-07,TCGA-OR-A5KU-01A-11R-A29S-07,TCGA-OR-A5KV-01A-11R-A29S-07,TCGA-OR-A5KW-01A-11R-A29S-07,TCGA-OR-A5KX-01A-11R-A29S-07,TCGA-OR-A5KY-01A-11R-A29S-07,TCGA-OR-A5KZ-01A-11R-A29S-07,TCGA-OR-A5L3-01A-11R-A29S-07
184,ACOT11|26027,3.2949,68.0445,314.028,119.032,84.9462,1.3478,29.9378,206.028,344.609,78.4226,70.6107,1181.53,259.05,518.289,6.8521,3.7003,256.64,233.211,1945.66,2.1552,547.101,5.2701,295.81,587.324,95.8195,8.5278,16.6147,250.11,43.4571,7.3444,438.623,0.8087,677.384,6.91,1604.14,185.449,17.4552,42.4028,354.136,48.3729,83.074,243.372,13.4554,3.0852,375.321,3.7333,2.0277,30.9091,1.1161
185,ACOT12|134526,0.0,0.0,0.0,12.3935,0.0,0.0,0.0,0.0,1.5856,0.0,1.2723,0.0,0.0,0.0,0.0,0.9251,0.0,1.5256,0.4698,0.0,0.5399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2972,0.0,0.0,0.0,0.8281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4686,0.0,0.0,0.0,1.0801,0.0,0.0,0.0,0.0
186,ACOT13|55856,542.546,388.393,789.311,1798.64,905.151999999999,1079.82,436.738,596.563,2009.76,890.921000000001,1392.27,1020.47,1057.65,794.285,1064.88,1580.74,688.22,1188.08,2896.29,739.547,653.508,1126.25,623.86,826.676,969.263999999999,731.626,802.944,1228.5,1085.62,816.184,391.752,737.923,777.467,1117.39,1536.26,915.837,716.288,1494.04,1058.42,943.553,1190.46,1041.33,764.074,779.791999999999,1297.73,773.231000000001,748.458,414.546,1837.82
187,ACOT1|641371,1017.77,184.405,1966.52,902.401,1442.41,1678.7,394.53,490.252,534.884,292.303,889.313,338.592,822.964,454.87,460.567,828.862,1001.34,688.024,2010.34,422.414,687.852,740.009,364.288,653.052,375.509,623.949,268.432,688.46,834.766000000001,685.625,440.638,323.467,976.327,424.962,710.22,800.063,354.157,786.976,391.872,443.712,756.326,1175.34,533.732,764.751,63.7235,814.053,401.992,464.242,1323.66
188,ACOT2|10965,424.592,163.468,773.218999999999,356.313,555.504,395.106,172.399,280.484,320.296,159.073,566.794,198.422,401.584,253.692,291.28,432.933,637.662,264.683,1048.16,278.879,489.163,418.972,136.558,310.329,180.17,425.441,173.416,481.79,206.259,240.484,263.98,148.52,478.64,212.481,318.241,598.927,229.674,319.031,210.45,248.021,511.715,426.782,237.713,418.434,39.4222,341.778,226.231,287.273,321.429
189,ACOT4|122970,16.3305,63.213,31.9953,82.1069,98.3588,103.891,23.2076,36.0379,12.1564,167.094,59.1603,38.835,215.498,57.9206,8.5987,65.6799,82.9987,65.5988,8.4567,112.069,57.7709,28.9855,33.8409,54.4601,53.6441,12.7917,44.1329,164.985,70.6989,43.4393,55.7515,3.1712,13.2496,45.7784,111.255,104.77,125.861,13.6295,24.6734,38.2586,90.4405,28.9017,68.7722,91.0143,3.2402,75.5258,14.1671,26.6667,22.3214
190,ACOT6|641372,0.9606,4.0263,2.37,1.5492,8.9417,5.2146,1.6577,4.0798,1.0571,4.4558,3.8168,9.1019,0.5656,5.4059,4.8368,3.7003,7.5859,2.2883,0.4698,3.8793,3.2395,2.1959,3.185,2.3474,3.3296,0.9475,2.0768,3.5103,3.8917,2.2391,0.0,3.6998,0.8281,1.7275,12.9366,0.5603,0.4593,4.0384,1.4514,4.3975,1.8744,0.9634,1.495,1.157,4.3202,1.434,0.4427,2.4242,16.7411
191,ACOT7|11332,471.182,119.179,324.693,422.928,656.657,1373.85,767.095,192.089,1019.03,3269.24,1198.47,167.476,973.981999999999,477.266,584.173,271.045,960.732,1045.0,693.446,874.138,1641.88,409.31,241.664,253.991,654.458,734.336,280.893,380.43,177.071,880.43,1407.22,984.672,1344.0,1350.03,711.514,667.84,1195.22,531.045,426.705,643.36,568.885,751.445,474.678,467.027,491.427,1288.72,963.365,651.515,559.152
192,ACOT8|10005,1299.81,1142.12,423.208,637.599,2128.63,1151.94,690.087,991.75,736.765,651.968,1823.12,1104.77,2354.08,1126.29,777.299,855.319,1219.63,1259.05,1139.53,745.659,497.003,458.037,1011.22,1352.34,1033.1,1789.61,1703.06,684.577,1320.13,984.429,1599.78,582.648,2336.75,2643.89,1980.28,1456.44,1126.26,763.276,1278.0,518.593,401.036,891.387,873.16,1086.78,591.138,2077.94,1154.17,1120.6,2015.77
193,ACOT9|23597,792.027,418.333,667.16,474.051,243.661,444.444,734.356,328.421,614.693,1648.21,592.239,616.505,413.462,681.533,641.139,435.708,599.732,594.966,333.098,588.793,504.821,461.133,371.454,368.075,495.745,456.236,381.62,740.237,622.669,503.359,594.458,600.951,497.687,519.11,615.783,291.9,672.485,565.371,624.093,329.815,648.079,553.95,484.395,282.298,752.801,346.08,687.991,333.939,626.116
194,ACOX1|51,2301.15,1161.53,1486.59,967.467,2016.51,1109.51,815.997,1278.08,1157.15,1116.19,1279.9,2382.41,1229.07,1068.06,747.14,3115.74,1079.88,733.791,1532.06,1417.81,1095.49,2014.59,2847.55,959.746000000001,1149.46,1068.34,1502.08,1140.85,1287.5,1684.73,987.809,2485.34,756.053,1361.36,1195.34,895.308,1464.13,979.303,1097.24,740.106,1013.12,1150.41,2152.12,1176.24,1205.35,1500.96,1603.65,1233.48,1986.61
195,ACOX2|8309,69.6446,804.858,769.664,63.5167,36.3257,4.0112,128.885,790.454,16.9133,26.2894,448.473,8.4951,24.3213,10.4257,6.9864,861.24,608.211,5.3394,620.625,109.914,30.7752,20.6412,66.8856,306.103,9.9889,10.4228,630.322,4.3879,426.139,803.851,2.0151,1070.82,296.459,3.455,12.9366,328.877,613.229,2960.63,5.8055,119.613,3.7488,37.5723,387.965,3.4709,682.058,112.811,10.6253,140.0,254.464
196,ACOX3|8310,330.452,329.352,290.92,288.149,311.283,315.283,336.096,1172.25,307.082,242.843,685.115,440.534,609.163,750.652,269.246,583.719,689.424,749.047,306.319,268.103,385.5,447.079,549.02,891.549,283.759,815.824,599.169,364.634,456.624,224.362,456.087,642.178,377.612,290.218,946.96,807.907,325.678,225.139,579.1,365.435,315.839,245.665,562.885,377.555,387.741,542.065,354.621,327.879,426.339
197,ACOXL|55289,0.9606,1.6105,1.185,1.5492,1.6766,1.6045,2.901,0.34,2.6427,0.8912,4.4529,0.0,0.0,0.0,0.0,0.9251,3.1236,0.0,2.3491,0.8621,1.0798,0.4392,0.3981,0.939,3.3296,0.0,0.5192,1.7552,1.9458,0.4478,0.0,0.0,0.0,0.0,0.0,0.0,0.4593,4.0384,2.9028,0.8795,1.4058,1.9268,0.7475,1.9283,0.0,0.478,0.4427,1.2121,0.0
198,ACP1|52,6091.74,2944.84,2295.96,1780.79,4808.4,5518.25,1817.24,3181.88,2466.17,2225.69,2440.2,1678.4,7643.67,2616.85,4634.15,2093.43,2953.15,2226.54,3288.23,6758.19,1655.92,6075.1,2282.47,1981.22,2889.75,1720.72,1565.42,2068.89,1557.97,5294.67,1861.96,2340.91,2197.77,4363.64,2437.26,1735.15,7416.17,4148.41,2194.48,3727.79,2657.92,2444.12,2946.74,3587.35,2722.83,1645.32,3618.82,3012.12,4256.7
199,ACP2|53,1334.77,1740.97,1272.7,1711.08,2753.49,2985.96,2832.16,1887.91,1661.21,1932.49,1341.6,933.858999999999,3757.92,1024.81,587.398,1700.28,917.001,1315.03,1802.68,2065.52,1874.05,2686.87,1573.8,1120.19,1603.03,1500.41,755.971,625.713,1395.17,2088.67,1843.16,1844.61,1274.44,1513.28,1174.64,1173.76,2284.8,854.114,1129.17,1177.22,1013.12,1985.55,1365.73,1529.89,980.694,2009.56,1577.86,1652.73,1280.13
200,ACP5|54,27.8578,490.806,59.2505,48.0248,449.321,47.3325,898.467,10.8794,331.395,834.577,107.506,74.6359,264.706,14.6732,213.355,151.711,112.004,192.22,193.564,18.5345,818.511,46.9917,99.5322,82.1596,29.2268,36.0062,31.6719,9.2146,18.8098,190.775,96.7254,20.6131,48.8577,76.8732,64.6831,11.2054,237.942,136.8,79.8258,168.865,37.9569,1271.68,41.1138,48.978,66.4237,55.4493,46.9286,118.182,78.125
201,ACP6|51205,672.429999999999,660.314,165.309,190.55,508.001,242.278,31.0816,166.59,96.1945,452.267,508.906,348.301,183.823,327.059,77.3881,110.083,314.592,328.757,649.753,213.793,215.966,46.9917,234.1,120.188,356.641,165.818,229.491,133.392,177.72,441.111,208.228,187.104,182.181,532.067,316.947,89.6429,201.654,667.845,238.026,233.509,171.04,196.532,277.331,544.157,270.015,368.547,224.018,76.9697,670.759
202,ACPL2|92370,1380.4,4388.27,101.318,231.603,44.1497,89.4505,668.462,2384.62,95.666,272.251,593.511,340.413,96.7195,964.958,43.5308,1961.15,879.518,609.458,74.2307,1256.9,207.867,108.476,2468.4,332.864,924.898,328.319,77.8816,144.362,970.326,592.476,118.892,650.106,212.821,82.9195,126.779,334.48,935.232,287.229,142.235,348.725,305.529,77.0713,2992.34,355.187,106.386,37.7629,306.807,316.97,584.821
203,ACPP|55,52.8338,51.1341,168.864,109.218,45.2674,256.318,60.0912,108.794,104.651,20.0512,68.7023,175.364,90.4977,142.099,88.1365,227.567,130.745,113.654,272.962,54.3103,4022.91,45.235,260.774,298.122,45.875,100.912,366.044,117.595,164.099,163.905,137.699,3.6998,131.667,62.1896,152.652,72.2746,214.515,45.4316,164.006,39.1381,196.345,4.817,161.465,25.4531,158.769,117.591,191.699,216.364,46.875
204,ACPT|93650,0.0,0.8053,0.0,4.6476,0.0,0.4011,0.0,4.0798,5.2854,0.0,8.2697,0.0,1.6968,1.1584,3.7619,2.7752,1.3387,9.1533,0.0,0.0,0.0,0.8783,3.185,1.4085,0.37,0.0,4.6729,0.4388,1.9458,0.4478,0.6717,4.7569,1.6562,3.455,1.2937,0.0,0.0,0.0,1.4514,0.0,0.9372,0.0,4.4851,1.9283,3.7802,4.3021,1.3282,3.0303,1.1161
205,ACR|49,0.4803,1.2079,2.9625,3.0984,0.5589,0.8022,0.0,3.7398,0.5285,0.8912,0.0,0.0,1.1312,0.7723,0.5374,2.7752,0.8925,1.5256,0.0,0.8621,5.3992,0.8783,0.7963,0.0,0.7399,1.4213,0.0,1.7552,0.0,0.0,0.0,0.5285,2.4843,0.8637,0.0,1.1205,0.4593,0.0,0.0,0.0,0.0,0.0,0.0,3.4709,0.54,0.956,1.7709,0.6061,2.2321
206,ACRBP|84519,6.7243,18.521,6.5176,24.787,13.4126,9.2258,60.5056,3.7398,12.685,6.2382,7.6336,37.6214,5.6561,7.3366,20.9593,18.5014,20.5266,18.3066,7.0472,5.6034,85.3066,5.2701,7.5644,7.5117,16.6482,7.5802,19.2108,7.4594,18.1612,10.7479,12.0907,5.814,36.4363,7.7737,2.5873,5.6027,8.2683,4.5432,5.8055,7.4758,6.0918,25.0482,16.4455,22.3679,11.8807,60.7075,8.8545,3.6364,3.3482
207,ACRC|93953,38.4246,13.6894,344.838,97.5988,11.1771,17.2483,31.4961,9.1795,445.032,11.1396,33.715,18.8107,27.1493,41.7029,198.845,9.2507,22.7577,68.6499,211.886,57.7586,17.8172,33.3773,6.3701,8.4507,36.9959,18.0031,8.8266,25.011,374.899,19.2566,18.136,22.7273,9.1091,8.6374,20.6986,20.1696,13.3211,263.503,161.103,14.0721,27.179,382.466,26.1633,8.87,37.8021,10.5163,38.5169,12.7273,16.7411
208,ACRV1|56,21.6138,0.4026,0.5925,7.7459,1.6766,7.2202,1.2433,0.34,5.814,3.1191,1.9084,1.8204,1.1312,2.3168,0.0,4.6253,2.6774,3.0511,10.3359,3.8793,0.0,6.1484,0.3981,0.0,2.2198,0.9475,0.0,0.4388,1.9458,0.8957,0.0,1.0571,0.0,5.1825,0.0,3.9219,1.378,0.0,1.4514,0.4398,3.2802,0.0,0.7475,0.3857,1.6201,4.7801,1.3282,1.2121,3.3482
209,ACSBG1|23205,1.9212,4.0263,19.5527,9.2951,7.824,2.0056,8.7029,1.6999,68.7104,6.2382,3.8168,0.6068,2.2624,1.9307,0.0,2.7752,7.5859,20.595,499.413,1.2931,11.3382,1.3175,4.3794,0.4695,17.3881,0.9475,0.5192,14.0412,2.5945,0.8957,4.7019,11.6279,1.6562,2.5912,1.2937,2.8013,0.9187,19.1822,0.0,1.3193,3.7488,9.6339,2.9901,3.0852,12.9607,1.912,7.969,12.1212,5.5804
210,ACSBG2|81616,0.0,0.0,2.37,5.4222,0.5589,0.8022,0.4144,0.68,0.5285,0.0,0.0,1.8204,0.0,1.1584,0.5374,0.0,1.3387,3.8139,0.0,1.2931,0.0,0.0,0.7963,0.0,1.4798,0.0,0.0,0.4388,2.5945,1.7913,0.0,1.0571,0.8281,0.0,1.2937,0.5603,0.0,0.0,2.9028,0.0,0.9372,0.0,1.495,0.7713,0.54,0.0,2.2136,0.0,0.0
211,ACSF2|80221,1061.96,458.193,803.437,841.983,2401.97,387.485,506.423,1361.62,1091.97,222.792,3534.99,2529.73,3938.91,778.067,1647.72,2438.48,638.554,1948.13,1397.23,517.241,1904.28,664.032,2113.67,4190.14,642.249,1634.96,3821.39,1584.03,2760.5,964.174,1550.97,4890.06,2417.22,2329.52,1556.27,6285.65,946.256,2537.1,1007.26,651.715,2090.44,533.719,1126.52,5404.94,481.166,4398.18,441.837,993.333000000001,2069.2
212,ACSF3|197322,608.549,638.974,1792.33,931.061,2149.92,639.791,557.812,885.308,727.273,412.164,643.766,1206.92,1949.1,1185.44,1810.56,725.254,1333.78,664.378,791.168,506.466,685.692,1370.66,1489.0,1720.19,1084.35,2249.44,806.334,939.008,629.155,592.924,1747.1,418.605,2091.77,840.423,965.071,3729.7,1259.07,1442.71,908.563,1136.76,514.058,1174.37,670.529,1209.02,1374.92,549.235,777.421,521.212,1260.04
213,ACSL1|2180,1012.49,1712.79,1061.77,1006.97,238.632,2188.93,6787.82,2200.01,740.486,456.277,1323.79,2594.05,4459.84,1428.71,741.636,1293.25,1682.28,1069.41,4038.05,5998.71,745.623,2126.48,1718.32,1949.77,819.09,2637.92,3681.72,1144.8,1219.39,334.527,1060.62,893.235,655.853,1698.99,820.181,2981.75,1760.22,2587.08,1265.6,5876.43,1025.3,3102.12,1388.9,1303.12,2218.44,867.113,3731.71,629.697,1847.1
214,ACSL3|2181,1050.43,2740.3,2117.61,426.026,1444.64,1928.2,2318.28,1658.76,2233.62,2521.56,1676.84,2562.5,1630.09,1907.91,949.617,2518.04,2207.94,1663.62,3097.02,1939.66,810.953,2257.36,2997.51,2485.45,1607.47,3128.27,2057.63,2648.53,1126.64,5537.84,3208.06,407.505,2263.19,1467.5,1552.39,2154.23,2810.75,2203.43,1415.09,1518.03,1747.89,1577.07,1622.13,1915.54,2796.27,1192.16,2103.38,2026.06,1084.82
215,ACSL4|2182,1066.28,1308.15,7505.26,845.856,5002.89,1534.7,1085.79,1212.03,5079.28,6288.96,2313.61,5955.1,1789.59,2411.43,2805.32,5244.22,1555.11,3237.99,10307.7,4353.45,2708.21,1658.32,6176.97,7698.59,3236.77,5991.71,6589.3,3841.6,2154.69,3834.75,7901.26,1782.24,4031.18,1368.17,5906.86,3890.5,993.109999999999,2897.53,2432.51,2954.27,3768.98,5346.82,1752.94,1854.22,7418.93,432.122,1496.85,849.697,2675.22
216,ACSL5|51703,49.952,104.281,27.2552,24.787,196.159,83.0325,733.941,92.4746,41.7548,1738.22,120.229,146.238,70.7014,55.2177,48.905,142.461,36.1446,273.837,79.3986,18.5345,1132.2,38.2082,142.928,95.7746,44.7651,476.134,210.8,65.8183,79.7795,50.6046,856.423,36.4693,241.804,70.827,63.3894,512.645,39.0446,34.8309,58.0552,12.7529,20.6186,269.75,14.9505,17.7401,35.1019,70.7457,71.7211,83.0303,40.1786
217,ACSL6|23305,177.233,267.347,107.243,118.513,432.555,10.8303,2.901,203.988,12.1564,4.0102,510.814,390.17,17.5339,144.802,17.1974,543.941,127.622,437.071,1334.74,99.569,4.8592,12.7361,906.937,184.976,12.2087,45.0077,1044.65,132.514,730.987,69.8612,6.717,74.5243,68.7321,90.6932,172.057,20.1696,268.718,6.5623,4.3541,74.7581,55.7638,25.0482,1782.84,106.055,15.1208,5.2581,26.5634,127.273,97.0982
218,ACSM1|116285,26.4169,1.6105,16.5901,222.308,201.747,1.6045,0.4144,0.0,79.2812,0.0,52.799,10.9223,131.787,2.3168,50.5173,6.4755,111.111,41.9527,2596.66,1.7241,71.8087,22.8371,0.7963,10.7981,0.0,68.2222,162.513,82.9311,1.9458,40.3045,97.3971,18.4989,38.9206,12.0924,18.1113,79.5581,3.2154,4.5432,98.6938,18.9094,174.321,267.823,2.2426,5.7848,97.2053,102.772,19.9225,24.8485,2.2321
219,ACSM2A|123876,0.0,0.0,0.5925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1807,0.0,0.5656,0.0,0.0,0.0,1.3387,1.5256,0.0,0.0,8.0987,0.0,0.3981,0.0,0.0,0.0,0.0,0.0,0.6486,0.8957,0.0,0.0,0.8281,1.7275,11.6429,0.0,0.0,0.0,2.9028,0.0,0.4686,0.0,0.0,0.0,3.7802,0.0,0.0,0.0,0.0
220,ACSM2B|348158,0.0,0.0,0.0,1.5492,0.0,0.0,0.0,0.0,0.5285,0.0,0.0,0.0,0.0,0.0,1.0748,0.0,0.0,0.7628,0.4698,0.0,10.2584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5048,0.0,0.0,0.0,0.0,0.0,0.0,1.6201,0.0,0.0,0.0,0.0
221,ACSM3|6296,74.6734,51.5488,485.41,3807.04,898.502,190.734,32.1426,206.824,4718.83,8.2032,622.71,81.7294,193.49,234.054,1476.6,214.866,880.464,565.294,317.834,18.4957,1556.09,147.506,100.217,595.695,64.828,693.147,813.608999999999,217.525,85.7078,60.1747,334.831,425.433,639.101,50.8227,567.477,289.266,200.478,83.3619,153.89,147.744,1057.45,877.052,237.608,1.0837,1918.05,686.84,188.201,990.933,3.404
222,ACSM4|341392,0.0,0.0,0.5925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5374,0.0,0.8925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0384,0.0,0.0,1.3435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.478,0.0,0.0,0.0
223,ACSM5|54988,5.2834,4.4289,7.1101,48.0248,10.0594,1.6045,21.9644,1.0199,10.0423,0.8912,22.9008,29.1262,2.2624,11.198,58.5785,6.4755,5.801,23.6461,5.6378,2.5862,138.758,3.5134,22.2952,15.0235,0.7399,2.8426,52.4403,12.2861,10.3778,4.0305,2.0151,2.6427,1.6562,2.5912,12.9366,2.2411,0.9187,3.5336,4.3541,2.1988,2.343,46.2428,0.0,1.157,119.887,1.912,28.3343,0.6061,10.0446
224,ACSS1|84532,510.087,936.116,146.349,1745.93,1724.07,1129.16,591.38,173.73,1236.79,111.396,1141.22,641.384,12284.5,1196.64,293.967,117.484,1011.16,1373.76,1036.88,2165.52,2875.59,2061.48,841.644,3998.59,607.473,2674.88,4577.88,43.4401,300.308,13099.0,1339.38,90.9091,377.612,5859.64,562.743,7234.74,4896.19,742.554,111.756,620.053,386.129,447.014,1619.88,1511.76,293.236,3026.29,432.54,3179.39,978.795
225,ACSS2|55902,3280.5,2086.43,4248.85,796.282,3666.1,7227.44,628.264,1571.73,3236.79,880.918,1825.06,4237.86,30921.9,2196.74,653.5,2838.11,1910.75,2243.33,3911.67,28462.9,1622.45,6861.66,1641.48,3446.95,6771.0,2016.34,2706.13,2267.66,3490.19,9198.84,1479.09,3573.47,1938.58,17758.6,5513.58,2626.54,10964.2,5596.16,1779.39,9326.3,1076.38,7351.64,4062.79,2871.19,3579.32,1663.48,15339.0,1988.48,9844.87
226,ACSS3|79611,343.9,35.4315,1315.95,741.286,1094.24,1240.27,299.627,1860.03,1236.79,1.7823,1192.11,688.107,2.8281,2116.81,75.7759,1026.83,1821.06,40.4272,2538.41,1915.95,617.123,155.029,505.624,2275.12,1358.49,5002.96,1512.98,3491.44,765.364,1519.03,2452.39,299.154,150.714,8.6374,1642.95,2813.67,1620.58,313.478,664.731,1932.72,1216.49,201.349,1924.13,27.7671,57.7832,1.434,173.99,816.364,1327.01
227,ACTA1|58,3.8425,1.6105,2.37,13.1681,1.1177,2.0056,0.8288,3.7398,1.5856,38.7657,1.2723,3.6408,2.2624,1.9307,3.7619,1.8501,1.3387,11.4416,0.9396,1.2931,3.2395,3.0742,1.9906,5.1643,1.1099,2.3688,1.5576,0.8776,2.5945,3.1348,0.0,3.6998,0.8281,1.7275,2.5873,0.5603,1.378,2.524,0.0,0.8795,2.8116,0.9634,4.4851,20.8253,5.9403,1.912,6.6408,3.0303,4.4643
228,ACTA2|59,2274.73,2042.93,1717.42,659.853,612.837,2930.34,2906.68,1277.66,4840.32,2634.16,5402.74,1799.19,2999.97,4220.53,820.674,3453.33,2890.2,4763.25,401.907,916.806,4815.66,2069.36,7189.98,2175.83,1690.38,3131.66,3533.42,1925.66,5313.74,2836.06,1128.77,1949.79,4461.58,2627.42,1145.34,505.608,951.658,1412.19,3168.1,958.25,2908.73,4713.68,1144.56,763.274,3121.79,1413.24,2400.23,1777.76,1742.87
229,ACTB|60,68807.4,71065.0999999999,73505.0,111056.0,52458.2,60158.8,142574.0,40207.4,89819.1999999999,170441.0,98525.4000000001,145950.0,58293.6,82554.7,71872.6,125279.0,61174.5,94978.6,54600.4,52794.8,129911.0,51505.1,97440.8,117600.0,41628.2,107358.0,95217.5000000001,53692.8,94175.4,65405.3,62724.4,64590.9,85920.9,73889.9000000001,96472.2,41714.2,78091.4,79487.1000000001,76914.4,65505.3,85784.9,68218.7000000001,53900.2,44735.1,93737.3000000001,101946.0,96085.9000000001,59838.8,63068.1
230,ACTBL2|345651,0.0,0.0,0.0,0.0,0.0,0.0,2.901,0.0,0.0,9.3572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,ACTC1|70,0.0,3.221,1.185,6.1967,0.0,6.8191,1.2433,0.0,7.3996,5.347,2.5445,20.6311,0.0,0.3861,0.5374,0.9251,0.4462,1.5256,5.6378,0.8621,9.7185,0.4392,53.7474,0.0,1.1099,0.0,0.0,0.0,1.2972,1.3435,0.6717,0.5285,5.7967,0.0,0.0,0.5603,0.0,0.0,0.0,0.0,0.9372,0.9634,0.0,5.7848,2.1601,0.0,0.4427,3.0303,5.5804
232,ACTG1|71,43216.6,55973.3,49485.4,40374.9,7576.42,54954.3,62997.5,65536.6,33328.2,86203.9,66115.8000000001,141382.0,69269.8,35913.1,47578.1,142634.0,30564.5,31080.9,18937.7,72215.5,92820.1,98151.1000000001,128490.0,93573.2,23173.1,56840.0,49137.6,20876.7,59164.6,31391.0,69442.1000000001,7542.81,34401.6,69050.3,39564.0,55240.2,83675.7000000001,91645.1000000001,31342.5,67192.6,36320.5,49909.4,67831.8,94330.4999999999,37573.6,88927.8000000001,48127.1,53941.2,56562.5
233,ACTG2|72,2.4015,64.4209,11.8501,3.0984,0.5589,33.6943,48.9018,16.3191,512.156,139.022,89.6947,1.2136,5.0905,39.386,21.4967,6.4755,32.5747,45.7666,0.9396,24.1379,61.5503,22.8371,154.474,3.7559,33.6663,209.878,310.488,7.0206,13.6209,79.7134,4.0302,27.4841,49.6858,6.91,37.5162,3.9219,3.2154,1.5144,11.611,7.0361,57.1696,4.817,2.9901,0.3857,171.729,7.6482,0.8854,110.303,44.6429
234,ACTL6A|86,829.011,935.309999999999,756.036,512.006,410.76,873.245,789.888,505.211,831.924,2470.31,913.486,745.752,671.38,551.791,706.704,744.681,780.901,716.247,548.273,1347.84,650.058,793.148999999999,1069.37,892.018999999999,1098.04,500.296,755.971,511.189,800.389,633.229,560.873,520.613,806.567,763.55,501.94,885.223,753.33,778.395,660.377,722.955,2436.27,604.046,495.608,502.121,569.191,749.044,732.706,1390.3,453.125
235,ACTL6B|51412,0.0,0.0,0.0,2.3238,0.0,0.0,0.0,0.68,0.0,0.0,0.6361,0.6068,0.5656,1.5446,0.0,0.0,0.0,20.595,0.4698,0.0,0.0,0.4392,1.1944,0.4695,0.37,0.0,301.661,0.0,0.6486,0.0,0.0,0.5285,0.0,0.0,1.2937,0.0,0.0,0.0,0.0,0.4398,0.0,0.0,0.0,6.1705,46.9826,0.0,0.0,0.0,0.0
236,ACTL7A|10881,0.4803,0.4026,0.0,0.7746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1584,0.0,0.0,0.0,0.0,0.4698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5192,0.8776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9028,0.0,0.0,0.0,0.7475,0.0,0.54,0.0,0.0,0.0,0.0
237,ACTL7B|10880,0.0,0.0,0.5925,21.6886,0.0,0.0,0.0,0.34,3.6998,0.0,3.1807,0.6068,0.5656,7.7228,0.5374,0.0,1.7849,4.5767,1.4094,2.1552,0.0,1.3175,0.0,0.0,0.37,0.4738,0.0,0.4388,1.2972,0.4478,0.0,0.0,0.8281,1.7275,0.0,0.5603,1.378,0.0,8.7083,1.759,0.0,0.0,2.9901,0.0,2.7001,0.0,0.8854,0.0,0.0
